Accident_ID,Location,Date,Time,Severity,Latitude,Longitude
418,Maitighar,2025-02-10,06:07,High,27.714618,85.30332
419,Chabahil,2024-06-18,14:53,Low,27.68457,85.325956
420,Baneshwor,2025-04-23,19:10,Low,27.730173,85.328863
421,Kalanki,2024-01-03,09:54,Medium,27.731269,85.297719
422,Durbar Marg,2024-04-26,14:03,High,27.682903,85.308134
423,Koteshwor,2025-03-18,01:30,Low,27.723122,85.303579
424,Lazimpat,2024-12-31,11:48,Low,27.721743,85.321841
425,Balaju,2024-05-27,23:52,High,27.744744,85.315868
426,Baneshwor,2024-06-27,20:46,Low,27.707529,85.28882
427,Balaju,2025-06-05,18:55,Low,27.737727,85.306363
428,Kalanki,2024-01-19,23:33,Low,27.706028,85.309051
429,Chabahil,2024-04-04,08:25,Low,27.685925,85.307623
430,Durbar Marg,2024-06-14,04:19,High,27.702698,85.327121
431,Baneshwor,2024-03-29,03:26,Low,27.688859,85.282737
432,Kalanki,2024-06-16,17:36,High,27.696805,85.30226
433,Koteshwor,2024-07-22,01:02,Medium,27.702276,85.288982
434,Maitighar,2025-04-28,16:49,Medium,27.705297,85.282137
435,Durbar Marg,2024-02-08,21:13,Medium,27.746399,85.305202
436,Kalanki,2024-06-27,15:05,Low,27.680585,85.317642
437,New Road,2024-02-04,16:42,Medium,27.686638,85.286409
438,Durbar Marg,2025-06-01,10:53,Medium,27.698938,85.323685
439,New Road,2024-09-09,00:51,Low,27.735163,85.285539
440,Chabahil,2025-02-25,10:27,Low,27.686225,85.283718
441,Maitighar,2025-03-20,16:56,Low,27.718002,85.325694
442,Balaju,2024-09-30,17:07,Low,27.727267,85.313778
443,Chabahil,2025-01-16,05:49,Medium,27.714137,85.317894
444,Balaju,2025-04-08,01:41,Low,27.700426,85.287682
445,Kalanki,2024-06-06,23:36,High,27.702873,85.317125
446,New Road,2025-02-03,01:40,Low,27.723635,85.281468
447,Kalanki,2024-08-09,03:49,Low,27.741699,85.299424
448,Satdobato,2024-11-28,05:52,Medium,27.733214,85.325149
449,Kalanki,2024-01-20,03:09,Medium,27.712667,85.281038
450,Chabahil,2024-11-06,17:52,Medium,27.707246,85.326916
451,Lazimpat,2024-08-09,08:10,Low,27.697322,85.296771
452,Satdobato,2025-05-05,23:59,Low,27.689932,85.29899
453,Balaju,2024-09-22,23:02,High,27.686141,85.290758
454,Chabahil,2025-04-12,04:50,Low,27.701201,85.302623
455,Gongabu,2024-06-20,07:16,Medium,27.685764,85.294526
456,Lazimpat,2024-11-30,08:01,Medium,27.694111,85.292988
457,Ring Road,2025-02-08,18:37,Low,27.700827,85.301758
458,Baneshwor,2025-01-27,20:11,Medium,27.735061,85.324841
459,Maitighar,2025-04-02,04:29,Low,27.683724,85.31437
460,Balaju,2024-05-25,17:31,Medium,27.722992,85.315247
461,Gongabu,2025-05-08,05:47,Medium,27.683797,85.306122
462,Baneshwor,2024-01-07,21:20,High,27.709041,85.291686
463,Maitighar,2025-02-06,17:20,Low,27.707065,85.321073
464,Chabahil,2024-11-02,09:53,Medium,27.712356,85.302682
465,Balaju,2024-11-08,06:07,High,27.687544,85.307919
466,Gongabu,2024-11-25,20:04,Low,27.727524,85.313843
467,Balaju,2025-05-23,13:35,Low,27.71696,85.316239
468,Baneshwor,2024-02-23,06:06,Medium,27.712117,85.305614
469,Maitighar,2025-04-02,18:30,High,27.704037,85.312858
470,Maitighar,2024-02-12,03:59,Low,27.718911,85.2937
471,Lazimpat,2024-10-11,12:39,Low,27.747357,85.300617
472,Satdobato,2024-04-30,20:06,Medium,27.709942,85.292352
473,Baneshwor,2024-07-05,11:39,Low,27.689345,85.282115
474,Durbar Marg,2024-01-05,00:28,Medium,27.749629,85.303998
475,Ring Road,2024-07-10,10:43,Low,27.732573,85.29506
476,Satdobato,2024-07-17,03:27,Medium,27.732108,85.282456
477,Thamel,2024-03-31,12:57,High,27.746256,85.329395
478,Koteshwor,2024-10-23,03:20,Low,27.686135,85.299334
479,Kalanki,2025-04-01,11:21,Medium,27.73966,85.307256
480,Ring Road,2025-02-17,21:45,Medium,27.703335,85.326985
481,Kalanki,2025-04-17,14:55,Medium,27.702644,85.299745
482,Gongabu,2024-11-30,02:58,High,27.71134,85.293416
483,Thamel,2024-02-16,17:33,High,27.747371,85.291136
484,Chabahil,2024-12-17,04:30,Medium,27.72531,85.29667
485,Satdobato,2024-11-11,08:34,Medium,27.688446,85.325017
486,Thamel,2025-05-05,12:48,High,27.71582,85.302822
487,Gongabu,2024-06-08,15:54,Low,27.716836,85.280675
488,Satdobato,2024-09-22,00:39,Medium,27.716174,85.312531
489,New Road,2025-02-23,13:28,Medium,27.705763,85.295952
490,Satdobato,2024-11-30,19:03,Medium,27.71608,85.328953
491,Satdobato,2024-07-13,02:45,Low,27.718193,85.325273
492,Kalanki,2025-03-12,00:26,Medium,27.736086,85.328342
493,Koteshwor,2024-10-26,17:13,Medium,27.68244,85.316825
494,Balaju,2024-06-02,16:15,High,27.723678,85.311442
495,Baneshwor,2024-02-15,13:14,Medium,27.684404,85.287634
496,Gongabu,2025-03-04,07:02,Low,27.689846,85.308597
497,New Road,2024-12-23,15:04,Medium,27.688824,85.326092
498,Thamel,2024-01-23,23:47,Low,27.713563,85.324992
499,Gongabu,2025-06-03,19:57,High,27.689016,85.317336
500,Baneshwor,2024-05-14,00:51,Low,27.701035,85.314338
501,Chabahil,2024-02-02,12:19,High,27.743122,85.300312
502,Satdobato,2024-01-10,12:18,High,27.680689,85.319744
503,Baneshwor,2025-03-20,16:37,Medium,27.700435,85.288694
504,Thamel,2024-03-05,20:13,Low,27.731923,85.319287
505,Baneshwor,2025-01-07,09:58,High,27.686138,85.313344
506,Balaju,2024-03-20,16:32,Medium,27.700715,85.30796
507,Kalanki,2024-05-31,01:00,Medium,27.728205,85.286735
508,Chabahil,2024-03-05,18:00,Medium,27.731654,85.309204
509,Baneshwor,2024-06-26,09:30,High,27.713725,85.302736
510,Lazimpat,2025-04-23,04:51,Medium,27.738944,85.286742
511,Koteshwor,2025-01-03,22:00,Medium,27.749516,85.300966
512,Baneshwor,2024-10-01,04:20,Medium,27.692419,85.290026
513,Koteshwor,2024-03-10,10:35,High,27.746211,85.325096
514,Durbar Marg,2024-10-18,21:34,Medium,27.719506,85.295935
515,Chabahil,2024-06-27,09:42,Medium,27.687185,85.282979
516,New Road,2025-01-11,00:22,Medium,27.717697,85.298406
517,Gongabu,2025-01-24,23:29,Low,27.681179,85.300355
518,Chabahil,2024-07-10,01:29,High,27.725545,85.323921
519,Durbar Marg,2024-03-27,01:45,Medium,27.737433,85.316989
520,Ring Road,2024-06-30,19:08,Medium,27.70274,85.313185
521,Ring Road,2024-11-01,15:22,Medium,27.690286,85.322894
522,Gongabu,2025-05-20,08:33,Low,27.724071,85.287216
523,Maitighar,2024-01-06,00:17,High,27.710169,85.324261
524,Kalanki,2024-07-23,14:18,Low,27.705583,85.313464
525,New Road,2024-05-11,15:14,High,27.702407,85.296064
526,Balaju,2025-03-24,05:58,Medium,27.726389,85.311125
527,Thamel,2024-06-12,03:02,Low,27.746764,85.328627
528,Satdobato,2024-05-08,03:18,Medium,27.684815,85.297817
529,Chabahil,2024-01-11,01:28,High,27.738918,85.32838
530,Gongabu,2024-02-14,01:52,High,27.714799,85.287711
531,Ring Road,2024-02-18,21:38,Low,27.719611,85.329547
532,Balaju,2024-08-28,17:53,High,27.719462,85.292893
533,Lazimpat,2025-03-21,08:32,Medium,27.721421,85.287264
534,Thamel,2025-03-03,05:53,High,27.698976,85.281315
535,Maitighar,2024-04-22,06:47,Low,27.712396,85.30044
536,Lazimpat,2025-03-22,15:41,High,27.728214,85.325935
537,Thamel,2024-11-02,07:01,Low,27.731915,85.32825
538,Durbar Marg,2024-02-04,20:38,Low,27.72608,85.299388
539,Baneshwor,2024-10-30,01:44,Medium,27.732287,85.316803
540,Baneshwor,2024-01-16,05:56,Medium,27.746853,85.323875
541,Satdobato,2024-01-26,11:12,Low,27.684029,85.294553
542,Balaju,2024-02-04,03:45,Medium,27.730445,85.302782
543,Durbar Marg,2024-02-06,19:27,High,27.742794,85.310463
544,Satdobato,2025-06-02,09:37,High,27.739474,85.308241
545,Durbar Marg,2024-04-03,07:05,Medium,27.729371,85.299925
546,Thamel,2024-01-22,20:44,High,27.697964,85.317408
547,Thamel,2025-04-14,01:16,Low,27.687597,85.316613
548,Satdobato,2024-09-07,18:54,Medium,27.714204,85.327906
549,Maitighar,2024-01-15,15:41,Medium,27.748026,85.327722
550,Balaju,2024-12-23,09:03,Low,27.720339,85.316251
551,Ring Road,2025-06-03,22:57,Low,27.695073,85.288147
552,Durbar Marg,2024-10-04,20:46,High,27.721515,85.325764
553,Thamel,2024-11-06,03:11,High,27.699277,85.313101
554,Koteshwor,2024-06-16,10:07,Medium,27.712136,85.30041
555,Lazimpat,2025-05-02,11:37,High,27.73849,85.287334
556,Koteshwor,2025-02-20,08:32,High,27.721628,85.300113
557,Satdobato,2024-12-29,19:35,Low,27.685366,85.280842
558,Baneshwor,2024-12-22,23:58,High,27.737441,85.298591
559,Balaju,2024-05-27,20:05,Low,27.691907,85.3121
560,Chabahil,2024-01-03,06:46,Medium,27.703727,85.302932
561,New Road,2025-01-27,07:50,High,27.687134,85.309542
562,Durbar Marg,2024-02-21,00:26,Low,27.738102,85.320148
563,Balaju,2024-09-26,22:16,High,27.749324,85.314846
564,Durbar Marg,2024-01-04,15:15,High,27.748551,85.288776
565,Durbar Marg,2024-07-16,06:26,High,27.738911,85.32129
566,Thamel,2025-03-29,01:20,High,27.725296,85.307923
567,Durbar Marg,2024-07-16,04:45,Medium,27.720824,85.318794
568,Balaju,2025-04-13,22:01,Medium,27.724585,85.314852
569,Lazimpat,2024-05-30,17:30,Low,27.681379,85.31049
570,Ring Road,2024-04-28,21:25,High,27.696078,85.312469
571,Chabahil,2024-06-29,17:02,High,27.716555,85.282378
572,Thamel,2024-10-21,03:31,Low,27.738846,85.286076
573,New Road,2024-05-24,19:46,High,27.698147,85.295453
574,Durbar Marg,2024-11-21,23:48,High,27.74152,85.318442
575,Gongabu,2024-10-16,02:15,Low,27.729503,85.317647
576,Baneshwor,2025-05-25,05:17,High,27.68463,85.324266
577,Gongabu,2025-04-15,06:38,Low,27.70533,85.299004
578,Satdobato,2024-03-02,13:30,Medium,27.709029,85.311017
579,Maitighar,2024-08-27,02:42,Low,27.709084,85.296466
580,Durbar Marg,2024-03-06,07:07,High,27.689506,85.292361
581,Kalanki,2024-05-16,09:47,Medium,27.709775,85.320082
582,Baneshwor,2024-12-23,06:21,Medium,27.735938,85.309985
583,Baneshwor,2024-10-04,10:55,Medium,27.718009,85.323737
584,Baneshwor,2024-07-09,15:55,Low,27.706139,85.301351
585,Kalanki,2024-07-04,14:40,Medium,27.713174,85.324846
586,Durbar Marg,2024-02-28,07:18,High,27.732827,85.289451
587,New Road,2024-01-31,21:38,High,27.681724,85.306225
588,Durbar Marg,2024-01-12,15:34,Low,27.685887,85.302997
589,Gongabu,2025-03-13,20:08,High,27.685136,85.290682
590,Koteshwor,2024-01-07,03:19,Low,27.683132,85.305804
591,Durbar Marg,2024-05-04,01:23,Low,27.708304,85.309057
592,Satdobato,2024-10-05,09:29,Medium,27.746283,85.320745
593,Balaju,2024-01-27,00:59,Medium,27.733214,85.282004
594,Ring Road,2024-05-20,01:25,Low,27.709954,85.322953
595,Baneshwor,2025-04-25,23:19,Medium,27.747619,85.322168
596,Baneshwor,2024-10-06,21:37,High,27.683972,85.323454
597,Kalanki,2025-05-22,06:50,High,27.695638,85.308846
598,Lazimpat,2025-03-24,15:27,Medium,27.721199,85.307796
599,Baneshwor,2025-05-25,15:08,Medium,27.690722,85.317956
600,Kalanki,2024-08-12,13:00,High,27.741977,85.311951
601,Koteshwor,2025-04-07,21:00,High,27.726982,85.28742
602,Koteshwor,2025-02-18,17:00,Medium,27.731202,85.307947
603,Koteshwor,2025-06-10,07:00,Medium,27.689151,85.280448
604,Koteshwor,2024-03-31,21:00,Medium,27.653119,85.2548
605,Koteshwor,2024-03-07,22:00,High,27.653152,85.275112
606,Koteshwor,2025-06-05,10:30,Medium,27.662212,85.295451
607,Koteshwor,2025-01-31,01:30,Medium,27.671433,85.308224
608,Koteshwor,2024-10-03,06:00,Medium,27.666117,85.282233
609,Koteshwor,2024-10-02,08:30,High,27.652739,85.281142
610,Koteshwor,2025-04-13,15:00,Low,27.689561,85.277809
611,Koteshwor,2024-07-20,18:00,High,27.67467,85.338552
612,Koteshwor,2024-10-10,18:00,Medium,27.70062,85.266955
613,Koteshwor,2024-11-07,04:30,High,27.698061,85.251261
614,Koteshwor,2025-04-23,13:30,High,27.732416,85.273136
615,Koteshwor,2024-07-21,23:30,Medium,27.730856,85.255811
616,Koteshwor,2025-02-01,07:30,Medium,27.691505,85.267418
617,Koteshwor,2025-04-18,22:30,Medium,27.704882,85.293805
618,Koteshwor,2025-03-29,19:00,High,27.693044,85.266211
619,Koteshwor,2024-07-16,06:30,High,27.703598,85.294796
620,Koteshwor,2024-02-10,09:30,Medium,27.675726,85.311708
621,Koteshwor,2025-05-28,18:30,High,27.742283,85.307937
622,Koteshwor,2024-07-29,04:00,Medium,27.655451,85.343898
623,Koteshwor,2024-10-07,08:30,Medium,27.730837,85.30629
624,Koteshwor,2025-04-29,10:30,Low,27.666192,85.263755
625,Koteshwor,2024-09-20,04:30,High,27.724746,85.264131
626,Koteshwor,2024-10-17,12:30,High,27.699728,85.315737
627,Koteshwor,2024-08-08,10:30,High,27.735231,85.347991
628,Koteshwor,2024-09-10,22:30,Medium,27.702911,85.318735
629,Koteshwor,2024-05-05,23:00,High,27.675826,85.321812
630,Koteshwor,2024-06-18,03:00,High,27.697241,85.255339
631,Koteshwor,2025-05-05,01:30,Medium,27.68499,85.293737
632,Koteshwor,2025-03-30,15:00,Medium,27.722051,85.253527
633,Koteshwor,2024-07-21,08:00,Medium,27.683586,85.270651
634,Koteshwor,2025-01-22,05:30,Medium,27.727142,85.262425
635,Koteshwor,2024-07-17,16:30,Medium,27.650836,85.277493
636,Koteshwor,2025-03-22,19:00,Low,27.731925,85.294918
637,Koteshwor,2024-12-11,10:30,High,27.719393,85.321262
638,Koteshwor,2025-06-10,18:30,Low,27.72704,85.273875
639,Koteshwor,2024-03-30,12:00,High,27.671205,85.262091
640,Koteshwor,2024-06-24,20:00,High,27.715112,85.307123
641,Koteshwor,2025-03-24,14:30,Low,27.683584,85.311759
642,Koteshwor,2025-01-07,17:00,Low,27.666395,85.342423
643,Koteshwor,2025-01-06,19:00,High,27.719759,85.320962
644,Koteshwor,2025-04-23,03:30,Low,27.701631,85.301406
645,Koteshwor,2025-04-02,09:00,High,27.652243,85.266031
646,Koteshwor,2024-07-26,08:30,High,27.719094,85.313674
647,Koteshwor,2024-11-22,22:30,Low,27.692088,85.32085
648,Koteshwor,2025-02-23,13:30,Medium,27.674897,85.295225
649,Koteshwor,2025-05-17,23:30,Low,27.659741,85.313024
650,Koteshwor,2025-01-03,19:00,Medium,27.720422,85.279516
651,Koteshwor,2025-02-22,10:00,Medium,27.699198,85.257934
652,Koteshwor,2024-05-30,00:30,Medium,27.703736,85.340133
653,Koteshwor,2024-10-16,17:30,High,27.70061,85.326598
654,Koteshwor,2024-03-24,09:00,Low,27.689428,85.288491
655,Koteshwor,2024-07-20,04:30,High,27.718819,85.26363
656,Koteshwor,2024-05-16,20:00,High,27.741355,85.305639
657,Koteshwor,2024-10-12,15:30,Medium,27.720107,85.329594
658,Koteshwor,2024-06-29,06:00,High,27.741473,85.307202
659,Koteshwor,2025-02-28,02:00,High,27.675464,85.332816
660,Koteshwor,2024-08-18,15:30,Medium,27.691335,85.332784
661,Chakrapath,2024-04-16,00:30,Low,27.707151,85.284883
662,Chakrapath,2024-11-02,14:00,Medium,27.655206,85.269354
663,Chakrapath,2024-05-22,02:00,High,27.744241,85.329178
664,Chakrapath,2024-05-06,04:00,High,27.672421,85.294904
665,Chakrapath,2024-10-08,04:00,High,27.678822,85.29236
666,Chakrapath,2024-08-27,23:30,High,27.67948,85.292191
667,Chakrapath,2024-02-22,15:30,High,27.716195,85.318776
668,Chakrapath,2025-01-29,00:00,Medium,27.710151,85.270842
669,Chakrapath,2024-01-26,23:30,High,27.720442,85.265073
670,Chakrapath,2024-01-07,12:30,Low,27.679686,85.34574
671,Chakrapath,2024-12-31,09:00,High,27.673888,85.316467
672,Chakrapath,2025-04-28,02:00,High,27.66537,85.251476
673,Chakrapath,2024-06-20,23:30,High,27.679468,85.313075
674,Chakrapath,2024-07-24,08:00,Low,27.704817,85.306332
675,Chakrapath,2024-03-14,15:00,Medium,27.748944,85.328586
676,Chakrapath,2025-04-28,19:30,Low,27.705149,85.293293
677,Chakrapath,2024-10-21,04:00,Medium,27.726868,85.329646
678,Chakrapath,2025-06-05,00:30,Low,27.706732,85.254827
679,Chakrapath,2024-11-24,17:30,High,27.656815,85.321861
680,Chakrapath,2024-10-27,17:30,High,27.690733,85.254288
681,Chakrapath,2024-08-13,15:30,High,27.652493,85.280068
682,Chakrapath,2024-06-15,13:30,Medium,27.667558,85.260256
683,Chakrapath,2024-03-14,09:00,Medium,27.698612,85.257409
684,Chakrapath,2024-11-22,02:30,High,27.666497,85.293786
685,Chakrapath,2025-01-14,03:30,Medium,27.690583,85.341317
686,Chakrapath,2024-08-08,18:00,Low,27.658012,85.317797
687,Chakrapath,2025-01-31,22:00,Medium,27.717826,85.348979
688,Chakrapath,2024-11-22,10:30,High,27.748864,85.297287
689,Chakrapath,2024-11-04,04:00,High,27.737733,85.339147
690,Chakrapath,2024-12-14,17:00,Medium,27.651705,85.305608
691,Chakrapath,2025-04-15,09:30,Medium,27.749458,85.335707
692,Chakrapath,2024-01-15,06:30,Low,27.717055,85.280497
693,Chakrapath,2025-04-24,10:30,High,27.705616,85.332335
694,Chakrapath,2024-09-16,14:30,Medium,27.700911,85.265343
695,Chakrapath,2024-11-13,19:30,Medium,27.735086,85.268126
696,Chakrapath,2024-12-14,03:00,High,27.682326,85.250135
697,Chakrapath,2024-06-24,01:30,High,27.66433,85.264482
698,Chakrapath,2024-11-08,12:00,High,27.672696,85.299017
699,Chakrapath,2024-09-30,18:30,Medium,27.72867,85.256132
700,Chakrapath,2025-04-06,17:00,High,27.729398,85.337032
701,Chakrapath,2024-02-17,10:00,High,27.713366,85.286343
702,Chakrapath,2024-11-10,16:00,High,27.729209,85.279035
703,Chakrapath,2025-05-28,19:00,Medium,27.682598,85.259602
704,Chakrapath,2024-11-15,10:30,High,27.703929,85.313402
705,Chakrapath,2025-03-30,08:30,Medium,27.743295,85.301203
706,Chakrapath,2025-05-24,18:00,Medium,27.693472,85.285059
707,Chakrapath,2024-10-29,11:00,Medium,27.692001,85.30782
708,Chakrapath,2024-11-12,21:30,Medium,27.684585,85.305056
709,Chakrapath,2025-05-03,04:30,High,27.741738,85.25001
710,Chakrapath,2025-03-12,06:30,High,27.671937,85.259004
711,Chakrapath,2025-06-04,16:00,Medium,27.7375,85.254686
712,Chakrapath,2025-03-24,17:00,High,27.667867,85.333252
713,Chakrapath,2024-09-12,01:30,Medium,27.676378,85.306028
714,Chakrapath,2024-08-08,15:30,Low,27.731382,85.261573
715,Chakrapath,2024-03-07,06:00,Medium,27.675139,85.258349
716,Tarkeshowr,2024-11-01,00:30,High,27.690865,85.293013
717,Tarkeshowr,2025-05-10,07:30,High,27.677463,85.327397
718,Tarkeshowr,2025-05-31,04:00,Medium,27.742727,85.334641
719,Tarkeshowr,2024-06-11,23:30,High,27.670277,85.260599
720,Tarkeshowr,2025-03-15,14:30,High,27.675308,85.293174
721,Gausala,2025-05-15,19:00,Low,27.704444,85.276591
722,Gausala,2024-08-28,21:00,Medium,27.692394,85.349519
723,Gausala,2024-02-25,08:00,High,27.653482,85.253849
724,Gausala,2025-05-04,03:30,High,27.692537,85.271004
725,Gausala,2025-02-08,17:00,Medium,27.65861,85.331399
726,Gausala,2025-03-01,14:00,High,27.679408,85.274083
727,Gausala,2024-09-22,07:00,High,27.725965,85.289158
728,Gausala,2024-02-15,17:00,Medium,27.651475,85.346904
729,Gausala,2024-02-01,18:30,Medium,27.700572,85.308513
730,Gausala,2024-03-07,05:00,High,27.651673,85.325208
731,Gausala,2024-09-30,09:00,Medium,27.720106,85.336283
732,Gausala,2025-03-24,17:00,High,27.676981,85.306815
733,Gausala,2024-10-06,08:30,Medium,27.682052,85.290642
734,Gausala,2024-03-14,23:30,Low,27.692053,85.271796
735,Gausala,2025-01-11,21:30,Low,27.713013,85.277631
736,Gausala,2024-04-14,03:30,High,27.696951,85.283945
737,Gausala,2024-12-15,05:00,Medium,27.706823,85.318941
738,Gausala,2024-10-23,13:30,High,27.72538,85.291047
739,Gausala,2024-04-08,20:00,Medium,27.656063,85.318199
740,Gausala,2024-02-06,16:00,Medium,27.74477,85.313119
741,Gausala,2024-08-07,22:00,Low,27.663162,85.33384
742,Gausala,2024-02-06,03:00,High,27.663147,85.304987
743,Gausala,2024-04-09,07:30,Low,27.68554,85.327301
744,Gausala,2024-12-12,21:30,Low,27.66692,85.295069
745,Gausala,2024-05-19,15:00,High,27.661831,85.347863
746,Gausala,2025-04-08,22:00,Medium,27.722078,85.265337
747,Gausala,2025-01-20,19:30,High,27.697547,85.33432
748,Gausala,2025-05-15,22:30,Medium,27.666674,85.28757
749,Gausala,2024-03-08,04:00,Medium,27.687618,85.30285
750,Gausala,2025-06-05,18:00,Low,27.705613,85.32262
751,Gausala,2024-12-21,16:00,High,27.72749,85.282488
752,Gausala,2024-12-07,03:00,High,27.653488,85.271209
753,Gausala,2025-03-09,16:30,High,27.736592,85.270937
754,Gausala,2025-03-14,01:30,Low,27.724806,85.319864
755,Gausala,2024-09-30,08:00,Medium,27.667474,85.294205
756,Gausala,2024-10-19,15:00,High,27.691558,85.310129
757,Gausala,2024-03-23,00:00,Low,27.718699,85.321197
758,Gausala,2024-09-03,08:00,Medium,27.7425,85.345607
759,Gausala,2024-01-06,22:30,Medium,27.661084,85.295408
760,Gausala,2024-12-26,13:30,High,27.661251,85.266104
761,Gausala,2024-11-17,23:00,High,27.73077,85.337355
762,Gausala,2024-07-16,07:30,High,27.749991,85.252641
763,Gausala,2025-01-07,14:30,High,27.714239,85.280011
764,Gausala,2025-05-22,22:30,High,27.696879,85.261002
765,Gausala,2024-02-08,22:30,Medium,27.681991,85.255675
766,Gausala,2025-05-28,02:00,High,27.661905,85.336858
767,Gausala,2025-06-04,01:30,Medium,27.718063,85.318673
768,Gausala,2024-05-11,10:00,Low,27.658581,85.302421
769,Gausala,2024-04-23,01:00,Medium,27.653421,85.324554
770,Gausala,2024-06-01,20:00,High,27.715683,85.344004
771,Gausala,2024-10-13,11:00,High,27.658553,85.313101
772,Gausala,2025-01-10,01:30,Medium,27.657393,85.254683
773,Gausala,2025-04-03,18:30,High,27.674673,85.279877
774,Gausala,2025-04-06,11:30,High,27.671923,85.275814
775,Gausala,2024-07-27,09:30,High,27.705196,85.276938
776,Gausala,2025-02-03,22:00,High,27.679537,85.297666
777,Gausala,2025-05-02,01:30,High,27.712246,85.34272
778,Gausala,2025-04-10,20:30,High,27.723565,85.324323
779,Satdobato,2025-06-07,12:00,Medium,27.665038,85.269418
780,Satdobato,2024-06-02,14:00,High,27.707357,85.302963
781,Satdobato,2024-04-04,22:30,Medium,27.665084,85.326379
782,Satdobato,2024-02-20,04:00,High,27.730553,85.297157
783,Satdobato,2024-04-14,18:30,Low,27.72869,85.292488
784,Satdobato,2025-04-28,01:30,High,27.7034,85.284366
785,Satdobato,2024-10-27,14:00,Medium,27.702111,85.3238
786,Satdobato,2025-02-28,17:00,High,27.731198,85.334908
787,Satdobato,2025-05-06,19:00,High,27.747119,85.339781
788,Satdobato,2024-03-15,13:30,High,27.72307,85.264661
789,Satdobato,2024-03-02,17:30,Medium,27.688954,85.29877
790,Satdobato,2025-02-24,07:00,Low,27.703598,85.271206
791,Satdobato,2024-01-24,16:30,Low,27.695093,85.257773
792,Satdobato,2025-04-10,20:30,Medium,27.707032,85.333343
793,Satdobato,2024-01-08,05:00,High,27.672092,85.253717
794,Satdobato,2024-05-22,18:30,Medium,27.705938,85.255653
795,Satdobato,2024-03-31,08:30,Medium,27.749231,85.265131
796,Satdobato,2025-04-28,10:30,High,27.674332,85.285832
797,Satdobato,2025-03-29,01:30,Medium,27.742414,85.283681
798,Satdobato,2024-07-07,14:00,Medium,27.652952,85.275479
799,Satdobato,2024-05-11,17:00,High,27.668735,85.253898
800,Satdobato,2025-02-10,05:30,Low,27.655427,85.315728
801,Satdobato,2024-05-05,20:30,Medium,27.719553,85.25587
802,Satdobato,2024-07-06,07:30,Low,27.732103,85.336452
803,Satdobato,2024-03-05,05:00,Medium,27.657343,85.282886
804,Satdobato,2024-05-30,15:00,High,27.709035,85.264205
805,Satdobato,2024-08-02,07:30,Low,27.699479,85.31874
806,Satdobato,2025-03-15,21:00,High,27.727068,85.338816
807,Satdobato,2024-10-18,03:00,High,27.670021,85.300701
808,Satdobato,2025-04-05,22:30,High,27.683197,85.270897
809,Satdobato,2024-10-18,12:30,Medium,27.677119,85.269596
810,Satdobato,2024-07-15,11:30,High,27.664757,85.33149
811,Satdobato,2024-10-13,18:30,High,27.668514,85.309757
812,Satdobato,2025-04-28,14:00,High,27.658817,85.252189
813,Satdobato,2024-04-14,22:00,Low,27.749358,85.31859
814,Satdobato,2024-11-09,17:00,High,27.700023,85.326338
815,Satdobato,2024-06-24,11:30,High,27.70511,85.349508
816,Satdobato,2025-04-05,20:30,Medium,27.678483,85.320596
817,Satdobato,2024-04-08,00:30,Low,27.705152,85.333547
818,Satdobato,2024-10-17,00:00,High,27.699905,85.300788
819,Satdobato,2025-03-02,23:30,Low,27.73359,85.310938
820,Satdobato,2024-11-28,02:00,Medium,27.712217,85.307565
821,Satdobato,2024-09-24,15:00,Medium,27.740945,85.270528
822,Satdobato,2025-02-15,01:00,High,27.700838,85.255958
823,Satdobato,2024-08-10,15:30,Medium,27.67957,85.275459
824,Satdobato,2025-02-10,20:00,Medium,27.684058,85.314757
825,Satdobato,2024-03-18,06:00,High,27.690213,85.274161
826,Satdobato,2025-06-08,21:30,High,27.673916,85.339042
827,Satdobato,2024-06-16,00:30,Medium,27.733225,85.303547
828,Satdobato,2024-04-16,09:30,Medium,27.654636,85.344583
829,Satdobato,2024-08-15,02:00,Medium,27.688654,85.304947
830,Satdobato,2024-04-13,11:30,High,27.741341,85.292774
831,Ekantakuna,2025-04-07,05:30,High,27.667256,85.270532
832,Ekantakuna,2025-05-20,08:00,Medium,27.672426,85.321578
833,Ekantakuna,2024-05-06,18:30,High,27.713478,85.26448
834,Ekantakuna,2025-03-31,15:30,High,27.742761,85.326687
835,Ekantakuna,2024-02-24,09:30,Low,27.669519,85.280102
836,Ekantakuna,2025-01-21,17:00,High,27.726275,85.301776
837,Ekantakuna,2024-08-15,00:30,Low,27.676018,85.316436
838,Ekantakuna,2024-10-21,05:00,Medium,27.746238,85.312127
839,Ekantakuna,2024-11-21,01:00,High,27.717905,85.305598
840,Ekantakuna,2025-04-08,04:30,High,27.703853,85.335794
841,Ekantakuna,2025-01-21,09:00,Medium,27.709885,85.298887
842,Ekantakuna,2024-05-07,08:30,Low,27.668024,85.29847
843,Ekantakuna,2024-11-25,18:00,Low,27.654125,85.289604
844,Ekantakuna,2024-06-10,23:00,High,27.726429,85.344003
845,Ekantakuna,2024-05-03,18:30,High,27.745388,85.334419
846,Ekantakuna,2025-01-10,03:00,High,27.678069,85.289505
847,Ekantakuna,2024-11-22,10:00,High,27.657442,85.300081
848,Ekantakuna,2024-05-04,14:30,High,27.748511,85.305515
849,Ekantakuna,2024-11-26,16:30,Medium,27.74137,85.265425
